openable,encrypted,page_count,file_size_mb,has_text_layer,text_chars_page1,likely_scanned,error,pdf_path,pdf_filename,stock_code,page_length_class
True,False,625,24.66,True,216,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02590_30-06-2025_це╡цЩ║хШЙя╝Ня╝╖_хЕичРГчЩ╝хФо.pdf,02590_30-06-2025_це╡цЩ║хШЙя╝Ня╝╖_хЕичРГчЩ╝хФо.pdf,02590,超长篇(≥500页)
True,False,624,9.31,True,225,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02591_07-08-2025_щКАшл╛щЖлшЧея╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02591_07-08-2025_щКАшл╛щЖлшЧея╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02591,超长篇(≥500页)
True,False,710,4.9,True,149,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02592_24-06-2025_цТех║╖шжЦщЫ▓я╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02592_24-06-2025_цТех║╖шжЦщЫ▓я╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02592,超长篇(≥500页)
True,False,724,10.43,True,137,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02595_11-09-2025_хЛБцЦ╣щЖлшЧея╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02595_11-09-2025_хЛБцЦ╣щЖлшЧея╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02595,超长篇(≥500页)
True,False,573,6.79,True,171,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02597_30-06-2025_шиКчЬ╛щАЪф┐б_хЕичРГчЩ╝хФо.pdf,02597_30-06-2025_шиКчЬ╛щАЪф┐б_хЕичРГчЩ╝хФо.pdf,02597,超长篇(≥500页)
True,False,683,17.75,True,150,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02603_19-05-2025_хРЙхоПшВбф╗╜_хЕичРГчЩ╝хФо.pdf,02603_19-05-2025_хРЙхоПшВбф╗╜_хЕичРГчЩ╝хФо.pdf,02603,超长篇(≥500页)
True,False,561,16.89,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2025/02605_02-06-2025_METALIGHT_хЕичРГчЩ╝хФо.pdf,02605_02-06-2025_METALIGHT_хЕичРГчЩ╝хФо.pdf,02605,超长篇(≥500页)
True,False,797,16.94,True,110,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02609_13-06-2025_ф╜░ц╛дщЖлчЩВ_хЕичРГчЩ╝хФо.pdf,02609_13-06-2025_ф╜░ц╛дщЖлчЩВ_хЕичРГчЩ╝хФо.pdf,02609,超长篇(≥500页)
True,False,638,16.49,True,208,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02610_17-03-2025_хНЧх▒▒щЛБценхЬЛщЪЫ_хЕичРГчЩ╝хФо.pdf,02610_17-03-2025_хНЧх▒▒щЛБценхЬЛщЪЫ_хЕичРГчЩ╝хФо.pdf,02610,超长篇(≥500页)
True,False,857,25.63,True,183,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02615_07-11-2025_чЩ╛хИйхдйцБТ_хЕичРГчЩ╝хФо.pdf,02615_07-11-2025_чЩ╛хИйхдйцБТ_хЕичРГчЩ╝хФо.pdf,02615,超长篇(≥500页)
True,False,674,22.52,True,138,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02617_13-06-2025_шЧецН╖хоЙх║╖я╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02617_13-06-2025_шЧецН╖хоЙх║╖я╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02617,超长篇(≥500页)
True,False,676,5.76,True,136,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02619_17-06-2025_щжЩц▒ЯщЫ╗хЩи_хЕичРГчЩ╝хФо.pdf,02619_17-06-2025_щжЩц▒ЯщЫ╗хЩи_хЕичРГчЩ╝хФо.pdf,02619,超长篇(≥500页)
True,False,644,20.43,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2025/02621_22-05-2025_цЙЛхЫЮщЫЖхЬШ_хЕичРГчЩ╝хФо.pdf,02621_22-05-2025_цЙЛхЫЮщЫЖхЬШ_хЕичРГчЩ╝хФо.pdf,02621,超长篇(≥500页)
True,False,755,5.94,True,183,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02625_21-03-2025_ц▒ЯшШЗхоПф┐б_хЕичРГчЩ╝хФо.pdf,02625_21-03-2025_ц▒ЯшШЗхоПф┐б_хЕичРГчЩ╝хФо.pdf,02625,超长篇(≥500页)
True,False,637,10.76,True,134,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02627_31-07-2025_ф╕нцЕзчФЯчЙйя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02627_31-07-2025_ф╕нцЕзчФЯчЙйя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02627,超长篇(≥500页)
True,False,780,11.46,True,147,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02629_15-05-2025_MIRXES-B_хЕичРГчЩ╝хФо.pdf,02629_15-05-2025_MIRXES-B_хЕичРГчЩ╝хФо.pdf,02629,超长篇(≥500页)
True,False,733,11.06,True,195,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02630_28-10-2025_цЧ║х▒▒цЧ║ц░┤я╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02630_28-10-2025_цЧ║х▒▒цЧ║ц░┤я╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02630,超长篇(≥500页)
True,False,673,5.19,True,152,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02631_11-08-2025_хдйх▓│хЕИщА▓_хЕичРГчЩ╝хФо.pdf,02631_11-08-2025_хдйх▓│хЕИщА▓_хЕичРГчЩ╝хФо.pdf,02631,超长篇(≥500页)
True,False,700,7.8,True,178,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02635_15-12-2025_шл╛цпФф╛Г_хЕичРГчЩ╝хФо.pdf,02635_15-12-2025_шл╛цпФф╛Г_хЕичРГчЩ╝хФо.pdf,02635,超长篇(≥500页)
True,False,648,8.09,True,133,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02637_09-10-2025_ц╡╖ше┐цЦ░шЧе_хЕичРГчЩ╝хФо.pdf,02637_09-10-2025_ц╡╖ше┐цЦ░шЧе_хЕичРГчЩ╝хФо.pdf,02637,超长篇(≥500页)
True,False,658,9.45,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2025/02643_17-06-2025_цЫ╣цУНхЗ║шбМ_хЕичРГчЩ╝хФо.pdf,02643_17-06-2025_цЫ╣цУНхЗ║шбМ_хЕичРГчЩ╝хФо.pdf,02643,超长篇(≥500页)
True,False,584,17.33,True,134,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02648_25-06-2025_хоЙф║ХщгЯхУБ_хЕичРГчЩ╝хФо.pdf,02648_25-06-2025_хоЙф║ХщгЯхУБ_хЕичРГчЩ╝хФо.pdf,02648,超长篇(≥500页)
True,False,599,6.82,True,128,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02651_30-06-2025_хдзчЬ╛хПгшЕФ_хЕичРГчЩ╝хФо.pdf,02651_30-06-2025_хдзчЬ╛хПгшЕФ_хЕичРГчЩ╝хФо.pdf,02651,超长篇(≥500页)
True,False,652,11.19,True,116,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02655_08-12-2025_цЮЬф╕ЛчзСцКА_хЕичРГчЩ╝хФо.pdf,02655_08-12-2025_цЮЬф╕ЛчзСцКА_хЕичРГчЩ╝хФо.pdf,02655,超长篇(≥500页)
True,False,741,6.69,True,132,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02656_09-09-2025_хБех║╖я╝Ся╝Ця╝Р_хЕичРГчЩ╝хФо.pdf,02656_09-09-2025_хБех║╖я╝Ся╝Ця╝Р_хЕичРГчЩ╝хФо.pdf,02656,超长篇(≥500页)
True,False,599,19.31,True,139,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02657_18-12-2025_цЮЧц╕Еш╗Т_хЕичРГчЩ╝хФо.pdf,02657_18-12-2025_цЮЧц╕Еш╗Т_хЕичРГчЩ╝хФо.pdf,02657,超长篇(≥500页)
True,False,706,10.82,True,82,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02658_27-11-2025_хдйхЯЯхНКх░ОщлФ_хЕичРГчЩ╝хФо.pdf,02658_27-11-2025_хдйхЯЯхНКх░ОщлФ_хЕичРГчЩ╝хФо.pdf,02658,超长篇(≥500页)
True,False,724,11.12,True,125,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02659_02-12-2025_хп╢ц┐ЯшЧеценя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02659_02-12-2025_хп╢ц┐ЯшЧеценя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02659,超长篇(≥500页)
True,False,444,12.9,True,137,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02661_15-12-2025_ш╝ХщмЖхБех║╖_хЕичРГчЩ╝хФо.pdf,02661_15-12-2025_ш╝ХщмЖхБех║╖_хЕичРГчЩ╝хФо.pdf,02661,长篇(300-499页)
True,False,694,8.55,True,168,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02670_08-10-2025_щЫ▓ш┐╣_хЕичРГчЩ╝хФо.pdf,02670_08-10-2025_щЫ▓ш┐╣_хЕичРГчЩ╝хФо.pdf,02670,超长篇(≥500页)
True,False,706,15.77,True,166,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02671_18-12-2025_ч╛ОшБпшВбф╗╜_хЕичРГчЩ╝хФо.pdf,02671_18-12-2025_ч╛ОшБпшВбф╗╜_хЕичРГчЩ╝хФо.pdf,02671,超长篇(≥500页)
True,False,707,8.87,True,176,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02675_30-12-2025_ч▓╛щЛТщЖлчЩВя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02675_30-12-2025_ч▓╛щЛТщЖлчЩВя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02675,超长篇(≥500页)
True,False,639,12.29,True,148,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02676_28-11-2025_ч┤НшКпх╛о_хЕичРГчЩ╝хФо.pdf,02676_28-11-2025_ч┤НшКпх╛о_хЕичРГчЩ╝хФо.pdf,02676,超长篇(≥500页)
True,False,491,21.54,True,97,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02685_19-11-2025_щЗПхМЦц┤╛_хЕичРГчЩ╝хФо.pdf,02685_19-11-2025_щЗПхМЦц┤╛_хЕичРГчЩ╝хФо.pdf,02685,长篇(300-499页)
True,False,496,17.67,True,95,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02687_28-11-2025_хНУш╢КчЭ┐цЦ░_хЕичРГчЩ╝хФо.pdf,02687_28-11-2025_хНУш╢КчЭ┐цЦ░_хЕичРГчЩ╝хФо.pdf,02687,长篇(300-499页)
True,False,692,8.39,True,262,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02691_12-12-2025_хНЧшПпцЬЯш▓ишВбф╗╜_хЕичРГчЩ╝хФо.pdf,02691_12-12-2025_хНЧшПпцЬЯш▓ишВбф╗╜_хЕичРГчЩ╝хФо.pdf,02691,超长篇(≥500页)
True,False,860,28.96,True,135,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02693_25-11-2025_щЗСх▓йщлШх╢║цЦ░цЭР_хЕичРГчЩ╝хФо.pdf,02693_25-11-2025_щЗСх▓йщлШх╢║цЦ░цЭР_хЕичРГчЩ╝хФо.pdf,02693,超长篇(≥500页)
True,False,634,16.04,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2025/02695_12-12-2025_хН░ш▒бхдзч┤ЕшвН_хЕичРГчЩ╝хФо.pdf,02695_12-12-2025_хН░ш▒бхдзч┤ЕшвН_хЕичРГчЩ╝хФо.pdf,02695,超长篇(≥500页)
True,False,631,16.34,True,118,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02698_31-10-2025_циВшИТщБй_хЕичРГчЩ╝хФо.pdf,02698_31-10-2025_циВшИТщБй_хЕичРГчЩ╝хФо.pdf,02698,超长篇(≥500页)
True,False,781,13.06,True,137,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02718_23-10-2025_цШОчХечзСцКАя╝Ня╝╖_хЕичРГчЩ╝хФо.pdf,02718_23-10-2025_цШОчХечзСцКАя╝Ня╝╖_хЕичРГчЩ╝хФо.pdf,02718,超长篇(≥500页)
True,False,654,9.71,True,119,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02788_14-11-2025_хЙ╡цЦ░хпжцен_хЕичРГчЩ╝хФо.pdf,02788_14-11-2025_хЙ╡цЦ░хпжцен_хЕичРГчЩ╝хФо.pdf,02788,超长篇(≥500页)
True,False,712,9.58,True,167,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02865_28-04-2025_щИЮщБФшВбф╗╜_хЕичРГчЩ╝хФо.pdf,02865_28-04-2025_щИЮщБФшВбф╗╜_хЕичРГчЩ╝хФо.pdf,02865,超长篇(≥500页)
True,False,562,10.42,True,154,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/03288_11-06-2025_ц╡╖хдйхС│цен_хЕичРГчЩ╝хФо.pdf,03288_11-06-2025_ц╡╖хдйхС│цен_хЕичРГчЩ╝хФо.pdf,03288,超长篇(≥500页)
True,False,552,6.07,True,130,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/03317_18-12-2025_ш┐ЕчнЦ_хЕичРГчЩ╝хФо.pdf,03317_18-12-2025_ш┐ЕчнЦ_хЕичРГчЩ╝хФо.pdf,03317,超长篇(≥500页)
True,False,704,11.66,True,152,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/03378_15-12-2025_ч┐░цАЭшЙ╛ц│░я╝Ня╝в_хЕичРГчЩ╝хФо.pdf,03378_15-12-2025_ч┐░цАЭшЙ╛ц│░я╝Ня╝в_хЕичРГчЩ╝хФо.pdf,03378,超长篇(≥500页)
True,False,576,6.11,True,191,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/03636_31-12-2025_щЗСц╜пш│Зц║Р_хЕичРГчЩ╝хФо.pdf,03636_31-12-2025_щЗСц╜пш│Зц║Р_хЕичРГчЩ╝хФо.pdf,03636,超长篇(≥500页)
True,False,692,7.69,True,231,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/03677_03-04-2025_цнгхКЫцЦ░шГ╜_хЕичРГчЩ╝хФо.pdf,03677_03-04-2025_цнгхКЫцЦ░шГ╜_хЕичРГчЩ╝хФо.pdf,03677,超长篇(≥500页)
True,False,672,27.51,True,143,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/03696_18-12-2025_шЛ▒чЯ╜цЩ║шГ╜_хЕичРГчЩ╝хФо.pdf,03696_18-12-2025_шЛ▒чЯ╜цЩ║шГ╜_хЕичРГчЩ╝хФо.pdf,03696,超长篇(≥500页)
True,False,626,5.98,True,355,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/03750_12-05-2025_хпзх╛╖цЩВф╗г_хЕичРГчЩ╝хФо.pdf,03750_12-05-2025_хпзх╛╖цЩВф╗г_хЕичРГчЩ╝хФо.pdf,03750,超长篇(≥500页)
True,False,955,34.31,True,145,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/03858_20-08-2025_ф╜│щСлхЬЛщЪЫш│Зц║Р_хЕичРГчЩ╝хФо.pdf,03858_20-08-2025_ф╜│щСлхЬЛщЪЫш│Зц║Р_хЕичРГчЩ╝хФо.pdf,03858,超长篇(≥500页)
True,False,571,7.93,True,102,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/03880_20-06-2025_ц│░х╛╖щЖлшЧе_хЕичРГчЩ╝хФо.pdf,03880_20-06-2025_ц│░х╛╖щЖлшЧе_хЕичРГчЩ╝хФо.pdf,03880,超长篇(≥500页)
True,False,806,14.36,True,86,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/03881_11-12-2025_х╕Мш┐кцЩ║щзХ_хЕичРГчЩ╝хФо.pdf,03881_11-12-2025_х╕Мш┐кцЩ║щзХ_хЕичРГчЩ╝хФо.pdf,03881,超长篇(≥500页)
True,False,684,6.99,True,93,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/03887_09-12-2025_HASHKEY HLDGS_хЕичРГчЩ╝хФо.pdf,03887_09-12-2025_HASHKEY HLDGS_хЕичРГчЩ╝хФо.pdf,03887,超长篇(≥500页)
True,False,603,12.77,True,118,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/03986_31-12-2025_хЕЖцШУхЙ╡цЦ░_хЕичРГчЩ╝хФо.pdf,03986_31-12-2025_хЕЖцШУхЙ╡цЦ░_хЕичРГчЩ╝хФо.pdf,03986,超长篇(≥500页)
True,False,906,13.37,True,172,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06031_20-10-2025_ф╕Йф╕АщЗНх╖е_хЕичРГчЩ╝хФо.pdf,06031_20-10-2025_ф╕Йф╕АщЗНх╖е_хЕичРГчЩ╝хФо.pdf,06031,超长篇(≥500页)
True,False,663,8.64,True,195,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06082_22-12-2025_хгБф╗ЮчзСцКА_хЕичРГчЩ╝хФо.pdf,06082_22-12-2025_хгБф╗ЮчзСцКА_хЕичРГчЩ╝хФо.pdf,06082,超长篇(≥500页)
True,False,573,10.82,True,70,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06090_15-09-2025_ф╕НхРМщЫЖхЬШ_хЕичРГчЩ╝хФо.pdf,06090_15-09-2025_ф╕НхРМщЫЖхЬШ_хЕичРГчЩ╝хФо.pdf,06090,超长篇(≥500页)
True,False,623,10.92,True,114,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06166_20-10-2025_хКНцйЛчзСцКА_хЕичРГчЩ╝хФо.pdf,06166_20-10-2025_хКНцйЛчзСцКА_хЕичРГчЩ╝хФо.pdf,06166,超长篇(≥500页)
True,False,663,12.67,True,141,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06168_18-06-2025_хСихЕнчжП_хЕичРГчЩ╝хФо.pdf,06168_18-06-2025_хСихЕнчжП_хЕичРГчЩ╝хФо.pdf,06168,超长篇(≥500页)
True,False,680,16.04,True,133,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06600_18-12-2025_шЗехоЙцйЯхЩиф║║_хЕичРГчЩ╝хФо.pdf,06600_18-12-2025_шЗехоЙцйЯхЩиф║║_хЕичРГчЩ╝хФо.pdf,06600,超长篇(≥500页)
True,False,527,15.73,True,98,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06603_20-06-2025_IFBH_хЕичРГчЩ╝хФо.pdf,06603_20-06-2025_IFBH_хЕичРГчЩ╝хФо.pdf,06603,超长篇(≥500页)
True,False,561,8.17,True,116,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06613_30-06-2025_шЧНцАЭчзСцКА_хЕичРГчЩ╝хФо.pdf,06613_30-06-2025_шЧНцАЭчзСцКА_хЕичРГчЩ╝хФо.pdf,06613,超长篇(≥500页)
True,False,581,7.77,True,188,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06651_18-12-2025_ф║Фф╕АшжЦчХМ_хЕичРГчЩ╝хФо.pdf,06651_18-12-2025_ф║Фф╕АшжЦчХМ_хЕичРГчЩ╝хФо.pdf,06651,超长篇(≥500页)
True,False,572,10.35,True,140,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06687_13-10-2025_шБЪц░┤ц╜н_хЕичРГчЩ╝хФо.pdf,06687_13-10-2025_шБЪц░┤ц╜н_хЕичРГчЩ╝хФо.pdf,06687,超长篇(≥500页)
True,False,2093,35.28,True,204,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06693_28-02-2025_ш╡дх│░щ╗ГщЗС_хЕичРГчЩ╝хФо.pdf,06693_28-02-2025_ш╡дх│░щ╗ГщЗС_хЕичРГчЩ╝хФо.pdf,06693,超长篇(≥500页)
True,False,506,12.97,True,374,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06831_08-05-2025_ч╢ашМ╢щЫЖхЬШ_хЕичРГчЩ╝хФо.pdf,06831_08-05-2025_ч╢ашМ╢щЫЖхЬШ_хЕичРГчЩ╝хФо.pdf,06831,超长篇(≥500页)
True,False,610,8.62,True,186,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06883_18-06-2025_чйОщАЪцОзшВб_хЕичРГчЩ╝хФо.pdf,06883_18-06-2025_чйОщАЪцОзшВб_хЕичРГчЩ╝хФо.pdf,06883,超长篇(≥500页)
True,False,732,21.72,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2025/06938_31-12-2025_чСЮхНЪчФЯчЙйя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,06938_31-12-2025_чСЮхНЪчФЯчЙйя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,06938,超长篇(≥500页)
True,False,694,8.8,True,136,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06960_18-08-2025_щЫЩчЩ╗шВбф╗╜_хЕичРГчЩ╝хФо.pdf,06960_18-08-2025_щЫЩчЩ╗шВбф╗╜_хЕичРГчЩ╝хФо.pdf,06960,超长篇(≥500页)
True,False,690,17.25,True,117,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/06980_20-10-2025_хЕлщжмшМ╢цен_хЕичРГчЩ╝хФо.pdf,06980_20-10-2025_хЕлщжмшМ╢цен_хЕичРГчЩ╝хФо.pdf,06980,超长篇(≥500页)
True,False,565,41.97,False,29,True,,/nfs/users/wuqianqian/IPOI/dataset/2025/07618_03-12-2025_ф║мцЭ▒х╖ецен_хЕичРГчЩ╝хФо.pdf,07618_03-12-2025_ф║мцЭ▒х╖ецен_хЕичРГчЩ╝хФо.pdf,07618,超长篇(≥500页)
True,False,515,17.62,True,106,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/08610_31-12-2025_BBSB INTL_шВбф╗╜чЩ╝хФо.pdf,08610_31-12-2025_BBSB INTL_шВбф╗╜чЩ╝хФо.pdf,08610,超长篇(≥500页)
True,False,703,13.24,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2025/09606_07-04-2025_цШацБйчФЯчЙйя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,09606_07-04-2025_цШацБйчФЯчЙйя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,09606,超长篇(≥500页)
True,False,488,7.21,True,201,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/09609_20-11-2025_ц╡╖хБЙшВбф╗╜_хЕичРГчЩ╝хФо.pdf,09609_20-11-2025_ц╡╖хБЙшВбф╗╜_хЕичРГчЩ╝хФо.pdf,09609,长篇(300-499页)
True,False,565,8.37,True,179,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/09678_20-06-2025_щЫ▓чЯешБ▓_хЕичРГчЩ╝хФо.pdf,09678_20-06-2025_щЫ▓чЯешБ▓_хЕичРГчЩ╝хФо.pdf,09678,超长篇(≥500页)
True,False,642,12.93,True,73,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/09881_30-05-2025_хо╣хдзчзСцКА_хЕичРГчЩ╝хФо.pdf,09881_30-05-2025_хо╣хдзчзСцКА_хЕичРГчЩ╝хФо.pdf,09881,超长篇(≥500页)
True,False,746,12.95,True,136,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/09887_17-07-2025_ч╢нчлЛх┐ЧхНЪя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,09887_17-07-2025_ч╢нчлЛх┐ЧхНЪя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,09887,超长篇(≥500页)
True,False,606,6.84,True,146,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/09903_30-12-2025_хдйцХ╕цЩ║шКп_хЕичРГчЩ╝хФо.pdf,09903_30-12-2025_хдйцХ╕цЩ║шКп_хЕичРГчЩ╝хФо.pdf,09903,超长篇(≥500页)
True,False,617,8.12,True,131,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/09927_27-10-2025_ш│╜хКЫцЦп_хЕичРГчЩ╝хФо.pdf,09927_27-10-2025_ш│╜хКЫцЦп_хЕичРГчЩ╝хФо.pdf,09927,超长篇(≥500页)
True,False,725,11.4,True,133,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/09973_17-09-2025_хеЗчСЮц▒╜ш╗К_хЕичРГчЩ╝хФо.pdf,09973_17-09-2025_хеЗчСЮц▒╜ш╗К_хЕичРГчЩ╝хФо.pdf,09973,超长篇(≥500页)
