date,open,high,low,close,volume,source
2022-05-17,4130.09,4287.7,4121.4,4272.9502,629479961,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-18,4265.55,4286.74,4173.91,4260.37012,454174555,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-19,4077.38,4143.75,4043.16,4090.71997,554660397,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-20,4220.73,4304.95,4201.8,4284.41992,530476863,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-23,4243.12,4264.23,4142.39,4177.6499,530208528,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-24,4140.7,4194.97,4001.61,4032.34009,493009759,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-25,4015.37,4090.63,3992.21,4043.68994,517053413,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-26,4063.05,4063.05,3961.26,4033.79004,554084630,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-27,4213.23,4232.66,4135.35,4186.9502,617858512,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-30,4257.67,4352.02,4250.95,4352.02002,641356445,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-31,4350.57,4505.18,4325.26,4483.6001,1179063087,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-01,4456.29,4485.75,4373.37,4433.37988,524062831,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-02,4355.9,4421.73,4327.89,4397.74023,474053977,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-06,4471.36,4619.65,4420.2,4601.9502,627682911,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-07,4579.5,4672.38,4531.98,4599.47998,691196060,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-08,4697.41,4831.14,4696.69,4818.35986,951326227,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-09,4883.67,4903.9,4683.01,4749.56982,837859967,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-10,4628.2,4843.17,4604.66,4826.41992,1152454191,akshare.stock_hk_index_daily_sina(HSTECH)
