date,industry,ipo_count_365d,avg_day1_return_365d,break_rate_365d
2020-03-28,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-03-28,新能源/汽车,0,,
2020-03-28,消费/零售,2,-0.1964136780650542,1.0
2020-03-28,生物科技/医药,1,0.0436170212765957,0.0
2020-03-28,金融,1,-0.2857142857142857,1.0
2020-03-29,TMT/互联网,1,-0.0344827586206896,1.0
2020-03-29,其他,3,0.11632590784253896,0.3333333333333333
2020-03-29,地产/建筑,5,0.11413829352266602,0.2
2020-03-29,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-03-29,新能源/汽车,0,,
2020-03-29,消费/零售,2,-0.1964136780650542,1.0
2020-03-29,生物科技/医药,1,0.0436170212765957,0.0
2020-03-29,金融,1,-0.2857142857142857,1.0
2020-03-30,TMT/互联网,1,-0.0344827586206896,1.0
2020-03-30,其他,3,0.11632590784253896,0.3333333333333333
2020-03-30,地产/建筑,5,0.11413829352266602,0.2
2020-03-30,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-03-30,新能源/汽车,0,,
2020-03-30,消费/零售,2,-0.1964136780650542,1.0
2020-03-30,生物科技/医药,1,0.0436170212765957,0.0
2020-03-30,金融,1,-0.2857142857142857,1.0
2020-03-31,TMT/互联网,1,-0.0344827586206896,1.0
2020-03-31,其他,3,0.11632590784253896,0.3333333333333333
2020-03-31,地产/建筑,5,0.11413829352266602,0.2
2020-03-31,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-03-31,新能源/汽车,0,,
2020-03-31,消费/零售,2,-0.1964136780650542,1.0
2020-03-31,生物科技/医药,1,0.0436170212765957,0.0
2020-03-31,金融,1,-0.2857142857142857,1.0
2020-04-01,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-01,其他,3,0.11632590784253896,0.3333333333333333
2020-04-01,地产/建筑,5,0.11413829352266602,0.2
2020-04-01,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-01,新能源/汽车,0,,
2020-04-01,消费/零售,2,-0.1964136780650542,1.0
2020-04-01,生物科技/医药,1,0.0436170212765957,0.0
2020-04-01,金融,1,-0.2857142857142857,1.0
2020-04-02,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-02,其他,3,0.11632590784253896,0.3333333333333333
2020-04-02,地产/建筑,5,0.11413829352266602,0.2
2020-04-02,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-02,新能源/汽车,0,,
2020-04-02,消费/零售,2,-0.1964136780650542,1.0
2020-04-02,生物科技/医药,1,0.0436170212765957,0.0
2020-04-02,金融,1,-0.2857142857142857,1.0
2020-04-03,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-03,其他,3,0.11632590784253896,0.3333333333333333
2020-04-03,地产/建筑,5,0.11413829352266602,0.2
2020-04-03,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-03,新能源/汽车,0,,
2020-04-03,消费/零售,2,-0.1964136780650542,1.0
2020-04-03,生物科技/医药,1,0.0436170212765957,0.0
2020-04-03,金融,1,-0.2857142857142857,1.0
2020-04-04,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-04,其他,3,0.11632590784253896,0.3333333333333333
2020-04-04,地产/建筑,5,0.11413829352266602,0.2
2020-04-04,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-04,新能源/汽车,0,,
2020-04-04,消费/零售,2,-0.1964136780650542,1.0
2020-04-04,生物科技/医药,1,0.0436170212765957,0.0
2020-04-04,金融,1,-0.2857142857142857,1.0
2020-04-05,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-05,其他,3,0.11632590784253896,0.3333333333333333
2020-04-05,地产/建筑,5,0.11413829352266602,0.2
2020-04-05,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-05,新能源/汽车,0,,
2020-04-05,消费/零售,2,-0.1964136780650542,1.0
2020-04-05,生物科技/医药,1,0.0436170212765957,0.0
2020-04-05,金融,1,-0.2857142857142857,1.0
2020-04-06,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-06,其他,3,0.11632590784253896,0.3333333333333333
2020-04-06,地产/建筑,5,0.11413829352266602,0.2
2020-04-06,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-06,新能源/汽车,0,,
2020-04-06,消费/零售,2,-0.1964136780650542,1.0
2020-04-06,生物科技/医药,1,0.0436170212765957,0.0
2020-04-06,金融,1,-0.2857142857142857,1.0
2020-04-07,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-07,其他,3,0.11632590784253896,0.3333333333333333
2020-04-07,地产/建筑,5,0.11413829352266602,0.2
2020-04-07,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-07,新能源/汽车,0,,
2020-04-07,消费/零售,2,-0.1964136780650542,1.0
2020-04-07,生物科技/医药,1,0.0436170212765957,0.0
2020-04-07,金融,1,-0.2857142857142857,1.0
2020-04-08,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-08,其他,3,0.11632590784253896,0.3333333333333333
2020-04-08,地产/建筑,5,0.11413829352266602,0.2
2020-04-08,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-08,新能源/汽车,0,,
2020-04-08,消费/零售,2,-0.1964136780650542,1.0
2020-04-08,生物科技/医药,1,0.0436170212765957,0.0
2020-04-08,金融,1,-0.2857142857142857,1.0
2020-04-09,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-09,其他,3,0.11632590784253896,0.3333333333333333
2020-04-09,地产/建筑,5,0.11413829352266602,0.2
2020-04-09,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-09,新能源/汽车,0,,
2020-04-09,消费/零售,2,-0.1964136780650542,1.0
2020-04-09,生物科技/医药,1,0.0436170212765957,0.0
2020-04-09,金融,1,-0.2857142857142857,1.0
2020-04-10,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-10,其他,3,0.11632590784253896,0.3333333333333333
2020-04-10,地产/建筑,5,0.11413829352266602,0.2
2020-04-10,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-10,新能源/汽车,0,,
2020-04-10,消费/零售,2,-0.1964136780650542,1.0
2020-04-10,生物科技/医药,1,0.0436170212765957,0.0
2020-04-10,金融,1,-0.2857142857142857,1.0
2020-04-11,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-11,其他,3,0.11632590784253896,0.3333333333333333
2020-04-11,地产/建筑,5,0.11413829352266602,0.2
2020-04-11,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-11,新能源/汽车,0,,
2020-04-11,消费/零售,2,-0.1964136780650542,1.0
2020-04-11,生物科技/医药,1,0.0436170212765957,0.0
2020-04-11,金融,1,-0.2857142857142857,1.0
2020-04-12,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-12,其他,3,0.11632590784253896,0.3333333333333333
2020-04-12,地产/建筑,5,0.11413829352266602,0.2
2020-04-12,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-12,新能源/汽车,0,,
2020-04-12,消费/零售,2,-0.1964136780650542,1.0
2020-04-12,生物科技/医药,1,0.0436170212765957,0.0
2020-04-12,金融,1,-0.2857142857142857,1.0
2020-04-13,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-13,其他,3,0.11632590784253896,0.3333333333333333
2020-04-13,地产/建筑,5,0.11413829352266602,0.2
2020-04-13,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-13,新能源/汽车,0,,
2020-04-13,消费/零售,2,-0.1964136780650542,1.0
2020-04-13,生物科技/医药,1,0.0436170212765957,0.0
2020-04-13,金融,1,-0.2857142857142857,1.0
2020-04-14,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-14,其他,3,0.11632590784253896,0.3333333333333333
2020-04-14,地产/建筑,5,0.11413829352266602,0.2
2020-04-14,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-14,新能源/汽车,0,,
2020-04-14,消费/零售,2,-0.1964136780650542,1.0
2020-04-14,生物科技/医药,1,0.0436170212765957,0.0
2020-04-14,金融,1,-0.2857142857142857,1.0
2020-04-15,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-15,其他,3,0.11632590784253896,0.3333333333333333
2020-04-15,地产/建筑,6,0.158448577935555,0.16666666666666666
2020-04-15,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-15,新能源/汽车,0,,
2020-04-15,消费/零售,2,-0.1964136780650542,1.0
2020-04-15,生物科技/医药,2,-0.10319148936170221,0.5
2020-04-15,金融,2,-0.3342151675485009,1.0
2020-04-16,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-16,其他,3,0.11632590784253896,0.3333333333333333
2020-04-16,地产/建筑,6,0.158448577935555,0.16666666666666666
2020-04-16,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-16,新能源/汽车,0,,
2020-04-16,消费/零售,2,-0.1964136780650542,1.0
2020-04-16,生物科技/医药,2,-0.10319148936170221,0.5
2020-04-16,金融,2,-0.3342151675485009,1.0
2020-04-17,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-17,其他,3,0.11632590784253896,0.3333333333333333
2020-04-17,地产/建筑,6,0.158448577935555,0.16666666666666666
2020-04-17,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-17,新能源/汽车,0,,
2020-04-17,消费/零售,2,-0.1964136780650542,1.0
2020-04-17,生物科技/医药,2,-0.10319148936170221,0.5
2020-04-17,金融,2,-0.3342151675485009,1.0
2020-04-18,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-18,其他,3,0.11632590784253896,0.3333333333333333
2020-04-18,地产/建筑,6,0.158448577935555,0.16666666666666666
2020-04-18,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-18,新能源/汽车,0,,
2020-04-18,消费/零售,2,-0.1964136780650542,1.0
2020-04-18,生物科技/医药,2,-0.10319148936170221,0.5
2020-04-18,金融,2,-0.3342151675485009,1.0
2020-04-19,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-19,其他,3,0.11632590784253896,0.3333333333333333
2020-04-19,地产/建筑,6,0.158448577935555,0.16666666666666666
2020-04-19,工业/制造,3,-0.011107660455486565,0.3333333333333333
2020-04-19,新能源/汽车,0,,
2020-04-19,消费/零售,2,-0.1964136780650542,1.0
2020-04-19,生物科技/医药,2,-0.10319148936170221,0.5
2020-04-19,金融,2,-0.3342151675485009,1.0
2020-04-20,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-20,其他,3,0.11632590784253896,0.3333333333333333
2020-04-20,地产/建筑,6,0.158448577935555,0.16666666666666666
2020-04-20,工业/制造,4,-0.14404503105590064,0.5
2020-04-20,新能源/汽车,0,,
2020-04-20,消费/零售,2,-0.1964136780650542,1.0
2020-04-20,生物科技/医药,2,-0.10319148936170221,0.5
2020-04-20,金融,2,-0.3342151675485009,1.0
2020-04-21,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-21,其他,3,0.11632590784253896,0.3333333333333333
2020-04-21,地产/建筑,6,0.158448577935555,0.16666666666666666
2020-04-21,工业/制造,4,-0.14404503105590064,0.5
2020-04-21,新能源/汽车,0,,
2020-04-21,消费/零售,2,-0.1964136780650542,1.0
2020-04-21,生物科技/医药,2,-0.10319148936170221,0.5
2020-04-21,金融,2,-0.3342151675485009,1.0
2020-04-22,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-22,其他,3,0.11632590784253896,0.3333333333333333
2020-04-22,地产/建筑,6,0.158448577935555,0.16666666666666666
2020-04-22,工业/制造,4,-0.14404503105590064,0.5
2020-04-22,新能源/汽车,0,,
2020-04-22,消费/零售,2,-0.1964136780650542,1.0
2020-04-22,生物科技/医药,2,-0.10319148936170221,0.5
2020-04-22,金融,2,-0.3342151675485009,1.0
2020-04-23,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-23,其他,3,0.11632590784253896,0.3333333333333333
2020-04-23,地产/建筑,7,0.1872416382304757,0.14285714285714285
2020-04-23,工业/制造,4,-0.14404503105590064,0.5
2020-04-23,新能源/汽车,0,,
2020-04-23,消费/零售,2,-0.1964136780650542,1.0
2020-04-23,生物科技/医药,2,-0.10319148936170221,0.5
2020-04-23,金融,2,-0.3342151675485009,1.0
2020-04-24,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-24,其他,3,0.11632590784253896,0.3333333333333333
2020-04-24,地产/建筑,7,0.1872416382304757,0.14285714285714285
2020-04-24,工业/制造,4,-0.14404503105590064,0.5
2020-04-24,新能源/汽车,0,,
2020-04-24,消费/零售,2,-0.1964136780650542,1.0
2020-04-24,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-04-24,金融,2,-0.3342151675485009,1.0
2020-04-25,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-25,其他,3,0.11632590784253896,0.3333333333333333
2020-04-25,地产/建筑,7,0.1872416382304757,0.14285714285714285
2020-04-25,工业/制造,4,-0.14404503105590064,0.5
2020-04-25,新能源/汽车,0,,
2020-04-25,消费/零售,2,-0.1964136780650542,1.0
2020-04-25,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-04-25,金融,2,-0.3342151675485009,1.0
2020-04-26,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-26,其他,3,0.11632590784253896,0.3333333333333333
2020-04-26,地产/建筑,7,0.1872416382304757,0.14285714285714285
2020-04-26,工业/制造,4,-0.14404503105590064,0.5
2020-04-26,新能源/汽车,0,,
2020-04-26,消费/零售,2,-0.1964136780650542,1.0
2020-04-26,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-04-26,金融,2,-0.3342151675485009,1.0
2020-04-27,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-27,其他,3,0.11632590784253896,0.3333333333333333
2020-04-27,地产/建筑,7,0.1872416382304757,0.14285714285714285
2020-04-27,工业/制造,4,-0.14404503105590064,0.5
2020-04-27,新能源/汽车,0,,
2020-04-27,消费/零售,2,-0.1964136780650542,1.0
2020-04-27,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-04-27,金融,2,-0.3342151675485009,1.0
2020-04-28,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-28,其他,3,0.11632590784253896,0.3333333333333333
2020-04-28,地产/建筑,8,0.14120712310683867,0.25
2020-04-28,工业/制造,4,-0.14404503105590064,0.5
2020-04-28,新能源/汽车,0,,
2020-04-28,消费/零售,2,-0.1964136780650542,1.0
2020-04-28,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-04-28,金融,2,-0.3342151675485009,1.0
2020-04-29,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-29,其他,3,0.11632590784253896,0.3333333333333333
2020-04-29,地产/建筑,8,0.14120712310683867,0.25
2020-04-29,工业/制造,4,-0.14404503105590064,0.5
2020-04-29,新能源/汽车,0,,
2020-04-29,消费/零售,2,-0.1964136780650542,1.0
2020-04-29,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-04-29,金融,2,-0.3342151675485009,1.0
2020-04-30,TMT/互联网,1,-0.0344827586206896,1.0
2020-04-30,其他,3,0.11632590784253896,0.3333333333333333
2020-04-30,地产/建筑,8,0.14120712310683867,0.25
2020-04-30,工业/制造,4,-0.14404503105590064,0.5
2020-04-30,新能源/汽车,0,,
2020-04-30,消费/零售,2,-0.1964136780650542,1.0
2020-04-30,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-04-30,金融,2,-0.3342151675485009,1.0
2020-05-01,TMT/互联网,1,-0.0344827586206896,1.0
2020-05-01,其他,3,0.11632590784253896,0.3333333333333333
2020-05-01,地产/建筑,8,0.14120712310683867,0.25
2020-05-01,工业/制造,4,-0.14404503105590064,0.5
2020-05-01,新能源/汽车,0,,
2020-05-01,消费/零售,2,-0.1964136780650542,1.0
2020-05-01,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-01,金融,2,-0.3342151675485009,1.0
2020-05-02,TMT/互联网,1,-0.0344827586206896,1.0
2020-05-02,其他,3,0.11632590784253896,0.3333333333333333
2020-05-02,地产/建筑,8,0.14120712310683867,0.25
2020-05-02,工业/制造,4,-0.14404503105590064,0.5
2020-05-02,新能源/汽车,0,,
2020-05-02,消费/零售,2,-0.1964136780650542,1.0
2020-05-02,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-02,金融,2,-0.3342151675485009,1.0
2020-05-03,TMT/互联网,1,-0.0344827586206896,1.0
2020-05-03,其他,3,0.11632590784253896,0.3333333333333333
2020-05-03,地产/建筑,8,0.14120712310683867,0.25
2020-05-03,工业/制造,4,-0.14404503105590064,0.5
2020-05-03,新能源/汽车,0,,
2020-05-03,消费/零售,2,-0.1964136780650542,1.0
2020-05-03,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-03,金融,2,-0.3342151675485009,1.0
2020-05-04,TMT/互联网,1,-0.0344827586206896,1.0
2020-05-04,其他,3,0.11632590784253896,0.3333333333333333
2020-05-04,地产/建筑,8,0.14120712310683867,0.25
2020-05-04,工业/制造,4,-0.14404503105590064,0.5
2020-05-04,新能源/汽车,0,,
2020-05-04,消费/零售,2,-0.1964136780650542,1.0
2020-05-04,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-04,金融,2,-0.3342151675485009,1.0
2020-05-05,TMT/互联网,1,-0.0344827586206896,1.0
2020-05-05,其他,3,0.11632590784253896,0.3333333333333333
2020-05-05,地产/建筑,8,0.14120712310683867,0.25
2020-05-05,工业/制造,4,-0.14404503105590064,0.5
2020-05-05,新能源/汽车,0,,
2020-05-05,消费/零售,2,-0.1964136780650542,1.0
2020-05-05,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-05,金融,2,-0.3342151675485009,1.0
2020-05-06,TMT/互联网,1,-0.0344827586206896,1.0
2020-05-06,其他,3,0.11632590784253896,0.3333333333333333
2020-05-06,地产/建筑,8,0.14120712310683867,0.25
2020-05-06,工业/制造,4,-0.14404503105590064,0.5
2020-05-06,新能源/汽车,0,,
2020-05-06,消费/零售,2,-0.1964136780650542,1.0
2020-05-06,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-06,金融,2,-0.3342151675485009,1.0
2020-05-07,TMT/互联网,1,-0.0344827586206896,1.0
2020-05-07,其他,3,0.11632590784253896,0.3333333333333333
2020-05-07,地产/建筑,9,0.10900092624511785,0.3333333333333333
2020-05-07,工业/制造,4,-0.14404503105590064,0.5
2020-05-07,新能源/汽车,0,,
2020-05-07,消费/零售,2,-0.1964136780650542,1.0
2020-05-07,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-07,金融,2,-0.3342151675485009,1.0
2020-05-08,TMT/互联网,1,-0.0344827586206896,1.0
2020-05-08,其他,3,0.11632590784253896,0.3333333333333333
2020-05-08,地产/建筑,9,0.10900092624511785,0.3333333333333333
2020-05-08,工业/制造,4,-0.14404503105590064,0.5
2020-05-08,新能源/汽车,0,,
2020-05-08,消费/零售,2,-0.1964136780650542,1.0
2020-05-08,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-08,金融,2,-0.3342151675485009,1.0
2020-05-09,TMT/互联网,1,-0.0344827586206896,1.0
2020-05-09,其他,3,0.11632590784253896,0.3333333333333333
2020-05-09,地产/建筑,9,0.10900092624511785,0.3333333333333333
2020-05-09,工业/制造,4,-0.14404503105590064,0.5
2020-05-09,新能源/汽车,0,,
2020-05-09,消费/零售,2,-0.1964136780650542,1.0
2020-05-09,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-09,金融,2,-0.3342151675485009,1.0
2020-05-10,TMT/互联网,1,-0.0344827586206896,1.0
2020-05-10,其他,3,0.11632590784253896,0.3333333333333333
2020-05-10,地产/建筑,9,0.10900092624511785,0.3333333333333333
2020-05-10,工业/制造,4,-0.14404503105590064,0.5
2020-05-10,新能源/汽车,0,,
2020-05-10,消费/零售,2,-0.1964136780650542,1.0
2020-05-10,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-10,金融,2,-0.3342151675485009,1.0
2020-05-11,TMT/互联网,1,-0.0344827586206896,1.0
2020-05-11,其他,3,0.11632590784253896,0.3333333333333333
2020-05-11,地产/建筑,9,0.10900092624511785,0.3333333333333333
2020-05-11,工业/制造,4,-0.14404503105590064,0.5
2020-05-11,新能源/汽车,0,,
2020-05-11,消费/零售,2,-0.1964136780650542,1.0
2020-05-11,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-11,金融,2,-0.3342151675485009,1.0
2020-05-12,TMT/互联网,1,-0.0344827586206896,1.0
2020-05-12,其他,3,0.11632590784253896,0.3333333333333333
2020-05-12,地产/建筑,9,0.10900092624511785,0.3333333333333333
2020-05-12,工业/制造,4,-0.14404503105590064,0.5
2020-05-12,新能源/汽车,0,,
2020-05-12,消费/零售,2,-0.1964136780650542,1.0
2020-05-12,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-12,金融,2,-0.3342151675485009,1.0
2020-05-13,TMT/互联网,2,-0.13098545513972865,1.0
2020-05-13,其他,3,0.11632590784253896,0.3333333333333333
2020-05-13,地产/建筑,9,0.10900092624511785,0.3333333333333333
2020-05-13,工业/制造,4,-0.14404503105590064,0.5
2020-05-13,新能源/汽车,0,,
2020-05-13,消费/零售,3,-0.006564342590633136,0.6666666666666666
2020-05-13,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-13,金融,2,-0.3342151675485009,1.0
2020-05-14,TMT/互联网,2,-0.13098545513972865,1.0
2020-05-14,其他,3,0.11632590784253896,0.3333333333333333
2020-05-14,地产/建筑,9,0.10900092624511785,0.3333333333333333
2020-05-14,工业/制造,4,-0.14404503105590064,0.5
2020-05-14,新能源/汽车,0,,
2020-05-14,消费/零售,3,-0.006564342590633136,0.6666666666666666
2020-05-14,生物科技/医药,3,-0.057446808510638374,0.3333333333333333
2020-05-14,金融,2,-0.3342151675485009,1.0
2020-05-15,TMT/互联网,2,-0.13098545513972865,1.0
2020-05-15,其他,3,0.11632590784253896,0.3333333333333333
2020-05-15,地产/建筑,10,0.09750700939257756,0.4
2020-05-15,工业/制造,4,-0.14404503105590064,0.5
2020-05-15,新能源/汽车,0,,
2020-05-15,消费/零售,3,-0.006564342590633136,0.6666666666666666
2020-05-15,生物科技/医药,4,-0.05241346459193398,0.5
2020-05-15,金融,2,-0.3342151675485009,1.0
2020-05-16,TMT/互联网,2,-0.13098545513972865,1.0
2020-05-16,其他,3,0.11632590784253896,0.3333333333333333
2020-05-16,地产/建筑,10,0.09750700939257756,0.4
2020-05-16,工业/制造,4,-0.14404503105590064,0.5
2020-05-16,新能源/汽车,0,,
2020-05-16,消费/零售,3,-0.006564342590633136,0.6666666666666666
2020-05-16,生物科技/医药,4,-0.05241346459193398,0.5
2020-05-16,金融,2,-0.3342151675485009,1.0
2020-05-17,TMT/互联网,2,-0.13098545513972865,1.0
2020-05-17,其他,3,0.11632590784253896,0.3333333333333333
2020-05-17,地产/建筑,10,0.09750700939257756,0.4
2020-05-17,工业/制造,4,-0.14404503105590064,0.5
2020-05-17,新能源/汽车,0,,
2020-05-17,消费/零售,3,-0.006564342590633136,0.6666666666666666
2020-05-17,生物科技/医药,4,-0.05241346459193398,0.5
2020-05-17,金融,2,-0.3342151675485009,1.0
2020-05-18,TMT/互联网,2,-0.13098545513972865,1.0
2020-05-18,其他,3,0.11632590784253896,0.3333333333333333
2020-05-18,地产/建筑,10,0.09750700939257756,0.4
2020-05-18,工业/制造,4,-0.14404503105590064,0.5
